LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/ms),(micron/ms),(micron),(ms),(micron),(micron),(micron),
ID29606 → ID31081,1306,29606,31081,2.4168377465498057,0.028371488633438812,0.4286061651609497,3.4288493212875975,3476.0,284.1508615463609,95.65284937424028,0.0,
ID31081 → ID32060,1306,31081,32060,1.1515155417224414,0.023070847197013092,0.5400255635608746,4.320204508486997,3484.0,288.00610214509936,95.80543644594697,0.0,
ID29980 → ID31844,1306,29980,31844,0.1586636971414061,0.018505884591245924,0.3563740366887328,2.8509922935098624,3556.0,316.06117281571306,96.90663755129341,0.0,
ID31705 → ID29980,1306,31705,29980,0.6595478654768363,4.3677086798234164E-5,0.28922894765882823,2.313831581270626,3548.0,313.49589011346904,96.67839328748303,0.0,
ID32411 → ID30088,1306,32411,30088,1.0197011052992475,0.07899806089698658,0.3633208857798818,2.9065670862390545,3524.0,303.9452782863049,95.62245612942672,0.0,
ID30088 → ID30163,1306,30088,30163,3.9153663402523637,0.029312572141575642,0.5315635191390795,4.252508153112636,3532.0,307.46289830630326,96.14235300350921,0.0,
ID30596 → ID29403,1306,30596,29403,2.3342468217665524,0.011975117082648503,0.3049513871467515,2.439611097174012,3508.0,299.72545889492164,96.68259867319469,0.0,
ID31789 → ID32735,1306,31789,32735,0.1468891450037687,0.01608232372403541,0.2747663470416408,2.1981307763331266,3588.0,323.2209316167101,95.89384332598435,0.0,
ID29004 → ID32631,1306,29004,32631,0.5008727754218552,0.05973123192546331,0.23800258117010745,1.9040206493608596,3388.0,250.3119052730662,98.24944710625925,0.0,
ID28871 → ID30389,1306,28871,30389,6.079504286766273,0.0562043845128185,0.48512263681546514,3.880981094523721,3428.0,259.69091954133114,98.52899585418066,0.0,
ID29880 → ID29606,1306,29880,29606,1.8653409114958324,0.03318396030807895,0.5784597881820734,4.6276783054565875,3468.0,280.2228821522961,96.4238247917545,0.0,
ID32122 → ID32208,1306,32122,32208,0.6814525574906032,0.031933359633094106,0.2523698950668561,2.0189591605348487,3628.0,329.5759953762097,94.52730158982658,0.0,
ID32875 → ID30596,1306,32875,30596,1.1154693632207957,0.014062485302860955,0.4485423400854961,3.5883387206839688,3500.0,296.72806663260326,96.40043962121543,0.0,
ID29807 → ID31789,1306,29807,31789,1.1706485655108088,0.0286812088635229,0.32379320400625816,2.5903456320500653,3580.0,320.8332828174827,95.9831706483642,0.0,
ID28932 → ID30244,1306,28932,30244,0.264254231857162,0.019849642960535138,0.43414167123262726,3.473133369861018,3452.0,269.6795240507722,97.61891066571894,0.0,
ID31361 → ID28932,1306,31361,28932,0.44051663801954194,0.0202997506644319,0.4428757786047201,3.543006228837761,3444.0,266.2134861326008,98.08337087254824,0.0,
ID29403 → ID32411,1306,29403,32411,3.8705233757466764,0.08268294404182314,0.23848116539268976,1.9078493231415181,3516.0,301.7182357445528,96.1696444361956,0.0,
ID32631 → ID29743,1306,32631,29743,0.4068203639031376,0.022355272836739295,0.14779935003471173,1.1823948002776938,3396.0,251.84377430032265,98.37949929426108,0.0,
ID29743 → ID31283,1306,29743,31283,1.078324966515809,0.039057902580869,0.2903456974922984,2.322765579938387,3404.0,253.54872931640745,98.69282615307863,0.0,
ID30459 → ID31996,1306,30459,31996,5.456396207614141,NaN,0.2919866276800548,2.3358930214404383,3356.0,243.8038617014197,99.65372121606842,0.0,
ID30244 → ID29880,1306,30244,29880,10.876018826298079,0.023566312891185246,0.8289047256074742,6.6312378048597935,3460.0,274.69129266410556,97.16868131596604,0.0,
ID31435 → ID29004,1306,31435,29004,0.47534589772517466,0.02063834497359696,0.19286376386016088,1.542910110881287,3380.0,248.63989339663672,98.35031959240735,0.0,
